38463|9347530.9400|
86749|9346826.4400|
170007|9345699.9000|
193087|9343744.0000|
150383|9332576.7500|
60932|9329582.0200|
128420|9328206.3500|
162145|9327722.8800|
55686|9320304.4000|
163080|9304916.9600|
160583|9303515.9200|
118153|9298606.5600|
152634|9282184.5700|
84731|9276586.9200|
119989|9273814.2000|
114584|9269698.6500|
131817|9268570.0800|
29068|9256583.8800|
44116|9255922.0000|
115818|9253311.9100|
103388|9239218.0800|
186118|9236209.1200|
155809|9235410.8400|
147003|9234847.9900|
27769|9232511.6400|
112779|9231927.3600|
124851|9228982.6800|
158488|9227216.4000|
83328|9224792.2000|
136797|9222927.0900|
141730|9216370.6800|
87304|9215695.5000|
156004|9215557.9000|
140740|9215329.2000|
100648|9212185.0800|
174774|9211718.0000|
37644|9211578.6000|
48807|9209496.2400|
95940|9207948.4000|
141586|9206699.2200|
147248|9205654.9500|
61372|9205228.7600|
52970|9204415.9500|
26430|9203710.5100|
28504|9201669.2000|
25810|9198878.5000|
125329|9198688.5000|
167867|9194022.7200|
134767|9191444.7200|
127745|9191271.5600|
69208|9187110.0000|
155222|9186469.1600|
196916|9182995.8200|
195590|9176353.1200|
169155|9175176.0900|
81558|9171946.5000|
185136|9171293.0400|
114790|9168509.1000|
194142|9165836.6100|
167639|9161165.0000|
11241|9160789.4600|
82628|9160155.5400|
41399|9148338.0000|
30755|9146196.8400|
6944|9143574.5800|
6326|9138803.1600|
101296|9135657.6200|
181479|9121093.3000|
76898|9120983.1000|
64274|9118745.2500|
175826|9117387.9900|
142215|9116876.8800|
103415|9113128.6200|
119765|9110768.7900|
107624|9108837.4500|
84215|9105257.3600|
73774|9102651.9200|
173972|9102069.0000|
69817|9095513.8800|
86943|9092253.0000|
138859|9087719.3000|
162273|9085296.4800|
175945|9080401.2100|
16836|9075715.4400|
70224|9075265.9500|
139765|9074755.8900|
30319|9073233.1000|
3851|9072657.2400|
181271|9070631.5200|
162184|9068835.7800|
81683|9067258.4700|
153028|9067010.5100|
123324|9061870.9500|
186481|9058608.3000|
167680|9052908.7600|
165293|9050545.7000|
122148|9046298.1700|
138604|9045840.8000|
78851|9044822.6000|
137280|9042355.3400|
8823|9040855.1000|
163900|9040848.4800|
75600|9035392.4500|
81676|9031999.4000|
46033|9031460.5800|
194917|9028500.0000|
133936|9026949.0200|
33182|9024971.1000|
34220|9021485.3900|
20118|9019942.6000|
178258|9019881.6600|
15560|9017687.2800|
111425|9016198.5600|
95942|9015585.1200|
132709|9015240.1500|
39731|9014746.9500|
154307|9012571.2000|
23769|9008157.6000|
93328|9007211.2000|
142826|8998297.4400|
188792|8996014.0000|
68703|8994982.2200|
145280|8990941.0500|
150725|8985686.1600|
172046|8982469.5200|
70476|8967629.5000|
124988|8966805.2200|
17937|8963319.7600|
177372|8954873.6400|
137994|8950916.7900|
84019|8950039.9800|
40389|8946158.2000|
69187|8941054.1400|
4863|8939044.9200|
50465|8930503.1400|
43686|8915543.8400|
131352|8909053.5900|
198916|8906940.0300|
135932|8905282.9500|
104673|8903682.0000|
152308|8903244.0800|
135298|8900323.2000|
156873|8899429.1000|
157454|8897339.2000|
75415|8897068.0900|
46325|8895569.0900|
1966|8895117.0600|
24576|8895034.7500|
19425|8890156.6000|
169735|8890085.5600|
32225|8889829.2800|
124537|8889770.7100|
146327|8887836.2300|
121562|8887740.4000|
44731|8882444.9500|
93141|8881850.8800|
187871|8873506.1800|
71709|8873057.2800|
151913|8869321.1700|
33786|8868955.3900|
35902|8868126.0600|
23588|8867769.9000|
24508|8867616.0000|
161282|8866661.4300|
188061|8862304.0000|
132847|8862082.0000|
166843|8861200.8000|
30609|8860214.7300|
56191|8856546.9600|
160740|8852685.4300|
71229|8846106.9900|
91208|8845541.2800|
10995|8845306.5600|
78094|8839938.2900|
36489|8838538.1000|
198437|8836494.8400|
151693|8833807.6400|
185367|8829791.3700|
65682|8820622.8900|
65421|8819329.2400|
122225|8816821.8600|
85330|8811013.1600|
64555|8810643.1200|
104188|8808211.0200|
54411|8805703.4000|
39438|8805282.5600|
70795|8800060.9200|
20383|8799073.2800|
21952|8798624.1900|
63584|8796590.0000|
158768|8796422.9500|
166588|8796214.3800|
120600|8793558.0600|
157202|8788287.8800|
55358|8786820.7500|
168322|8786670.7300|
25143|8786324.8000|
5368|8786274.1400|
114025|8786201.1200|
97744|8785315.9400|
164327|8784503.8600|
76542|8782613.2800|
4731|8772846.7000|
157590|8772006.4500|
154276|8771733.9100|
28705|8771576.6400|
100226|8769455.0000|
179195|8769185.1600|
184355|8768118.0500|
120408|8768011.1200|
63145|8761991.9600|
53135|8753491.8000|
173071|8750508.8000|
41087|8749436.7900|
194830|8747438.4000|
43496|8743359.3000|
30235|8741611.0000|
26391|8741399.6400|
191816|8740258.7200|
47616|8737229.6800|
152101|8734432.7600|
163784|8730514.3400|
5134|8728424.6400|
155241|8725429.8600|
188814|8724182.4000|
140782|8720378.7500|
153141|8719407.5100|
169373|8718609.0600|
41335|8714773.8000|
197450|8714617.3200|
87004|8714017.7900|
181804|8712257.7600|
122814|8711119.1400|
109939|8709193.1600|
98094|8708780.0400|
74630|8708040.7500|
197291|8706519.0900|
184173|8705467.4500|
192175|8705411.1200|
19471|8702536.1200|
18052|8702155.7000|
135560|8698137.7200|
152791|8697325.8000|
170953|8696909.1900|
116137|8696687.1700|
7722|8696589.4000|
49788|8694846.7100|
13252|8694822.4200|
12633|8694559.3600|
193438|8690426.7200|
17326|8689329.1600|
96124|8679794.5800|
143802|8676626.4800|
30389|8675826.6000|
75250|8675257.1400|
72613|8673524.9400|
123520|8672456.2500|
325|8667741.2800|
167291|8667556.1800|
150119|8663403.5400|
88420|8663355.4000|
179784|8653021.3400|
130884|8651970.0000|
172611|8648217.0000|
85373|8647796.2200|
122717|8646758.5400|
113431|8646348.3400|
66015|8643349.4000|
33141|8643243.1800|
69786|8637396.9200|
181857|8637393.2800|
122939|8636378.0000|
196223|8635391.0200|
50532|8632648.2400|
58102|8632614.5400|
93581|8632372.3600|
52804|8632109.2500|
755|8627091.6800|
16597|8623357.0500|
119041|8622397.0000|
89050|8621185.9800|
98696|8620784.8200|
94399|8620524.0000|
151295|8616671.0200|
56417|8613450.3500|
121322|8612948.2300|
126883|8611373.4200|
29155|8610163.6400|
114530|8608471.7400|
131007|8607394.8200|
128715|8606833.6200|
72522|8601479.9800|
144061|8595718.7400|
83503|8595034.2000|
112199|8590717.4400|
9227|8587350.4200|
116318|8585910.6600|
41248|8585559.6400|
159398|8584821.0000|
105966|8582308.7900|
137876|8580641.3000|
122272|8580400.7700|
195717|8577278.1000|
165295|8571121.9200|
5840|8570728.7400|
120860|8570610.4400|
66692|8567540.5200|
135596|8563276.3100|
150576|8562794.1000|
7500|8562393.8400|
107716|8561541.5600|
100611|8559995.8500|
171192|8557390.0800|
107660|8556696.6000|
13461|8556545.1200|
90310|8555131.5100|
141493|8553782.9300|
71286|8552682.0000|
136423|8551300.7600|
54241|8550785.2500|
120325|8549976.6000|
424|8547527.1000|
196543|8545907.0900|
13042|8542717.1800|
58332|8536074.6900|
9191|8535663.9200|
134357|8535429.9000|
96207|8534900.6000|
92292|8530618.7800|
181093|8528303.5200|
105064|8527491.6000|
59635|8526854.0800|
136974|8524351.5600|
126694|8522783.3700|
6247|8522606.9000|
139447|8522521.9200|
96313|8520949.9200|
108454|8520916.2500|
181254|8519496.1000|
71117|8519223.0000|
131703|8517215.2800|
59312|8510568.3600|
2903|8509960.3500|
102838|8509527.6900|
162806|8508906.0500|
41527|8508222.3600|
118416|8505858.3600|
180203|8505024.1600|
14773|8500598.2800|
140446|8499514.2400|
199641|8497362.5900|
109240|8494617.1200|
150268|8494188.3800|
45310|8492380.6500|
36552|8490733.6000|
199690|8490145.8000|
185353|8488726.6800|
163615|8484985.0100|
196520|8483545.0400|
133438|8483482.3500|
77285|8481442.3200|
55824|8476893.9000|
76753|8475522.1200|
46129|8472717.9600|
28358|8472515.5000|
9317|8472145.3200|
33823|8469721.4400|
39055|8469145.0700|
91471|8468874.5600|
142299|8466039.5500|
97672|8464119.8000|
134712|8461781.7900|
157988|8460123.2000|
102284|8458652.4400|
73533|8458453.3200|
90599|8457874.8600|
112160|8457863.3600|
124792|8457633.7000|
66097|8457573.1500|
165271|8456969.0100|
146925|8454887.9100|
164277|8454838.5000|
131290|8454811.2000|
179386|8450909.9000|
90486|8447873.8600|
175924|8444421.6600|
185922|8442394.8800|
38492|8436438.3200|
172511|8436287.3400|
139539|8434180.2900|
11926|8433199.5200|
55889|8431449.8800|
163068|8431116.4000|
138772|8428406.3600|
126821|8425180.6800|
22091|8420687.8800|
55981|8419434.3800|
100960|8419403.4600|
172568|8417955.2100|
63135|8415945.5300|
137651|8413170.3500|
191353|8413039.8400|
62988|8411571.4800|
103417|8411541.1200|
12052|8411519.2800|
104260|8408516.5500|
157129|8405730.0800|
77254|8405537.2200|
112966|8403512.8900|
168114|8402764.5600|
49940|8402328.2000|
52017|8398753.6000|
176179|8398087.0000|
100215|8395906.6100|
61256|8392811.2000|
15366|8388907.8000|
109479|8388027.2000|
66202|8386522.8300|
81707|8385761.1900|
51727|8385426.4000|
9980|8382754.6200|
174403|8378575.7300|
54558|8378041.9200|
3141|8377378.2200|
134829|8377105.5200|
145056|8376920.7600|
194020|8375157.6400|
7117|8373982.2700|
120146|8373796.2000|
126843|8370761.2800|
62117|8369493.4400|
111221|8367525.8100|
159337|8366092.2600|
173903|8365428.4800|
136438|8364065.4500|
56684|8363198.0000|
137597|8363185.9400|
20039|8361138.2400|
121326|8359635.5200|
48435|8352863.1000|
1712|8349107.0000|
167190|8347238.7000|
32113|8346452.0400|
40580|8342983.3200|
74785|8342519.1300|
14799|8342236.7500|
177291|8341736.8300|
198956|8340370.6500|
69179|8338465.9900|
118764|8337616.5600|
128814|8336435.5600|
82729|8331766.8800|
152048|8330638.9900|
171085|8326259.5000|
126730|8325974.4000|
77525|8323282.5000|
170653|8322840.5000|
5257|8320350.7800|
67350|8318987.5600|
109008|8317836.5400|
199043|8316603.5400|
139969|8316551.5400|
22634|8316531.2400|
173309|8315750.2500|
10887|8315019.3600|
42392|8312895.9600|
126040|8312623.2000|
101590|8304555.4200|
46891|8302192.1200|
138721|8301745.6200|
113715|8301533.2000|
78778|8299685.6400|
142908|8299447.7700|
64419|8297631.8000|
21396|8296272.2700|
4180|8295646.9200|
63534|8295383.6700|
135957|8294389.8600|
30126|8291920.3200|
158427|8288938.0000|
14545|8288395.9200|
75548|8288287.2000|
64473|8286137.4400|
149553|8285714.8800|
151284|8283526.6500|
171091|8282934.3600|
194256|8278985.3400|
952|8276136.0000|
121541|8275390.2600|
177664|8275315.2000|
51117|8274504.3000|
66770|8273407.8000|
37238|8272728.0600|
46679|8270486.5500|
165852|8268312.6000|
99458|8266564.4700|
114519|8265493.5400|
7231|8264881.5000|
19033|8264826.5600|
125123|8262732.6500|
18642|8261578.9900|
50386|8261380.0500|
193770|8259578.8200|
7276|8258101.6000|
178045|8253904.1500|
49033|8253696.2300|
187195|8251334.5800|
10590|8249227.4000|
143779|8247057.7000|
35205|8245675.1700|
19729|8245081.6000|
144946|8240479.8000|
123786|8239581.2400|
70843|8237973.2000|
112437|8236907.5200|
5436|8236039.5700|
163754|8235471.1600|
115945|8234811.3600|
27918|8233957.8800|
105712|8233571.8600|
41007|8229431.7900|
40476|8226640.4100|
145620|8221371.6000|
7771|8220413.3300|
86424|8215572.6100|
129137|8215478.4000|
76020|8210495.3600|
140213|8209831.8000|
32379|8208338.8800|
130616|8207715.7500|
195469|8206609.8000|
191805|8205147.7500|
90906|8200951.2000|
170910|8195558.0100|
105399|8193122.6300|
123798|8192385.9700|
90218|8191689.1600|
114766|8189339.5400|
11289|8187354.7200|
178308|8185750.5000|
71271|8185519.2400|
1115|8184903.3800|
152636|8184530.7200|
151619|8182909.0500|
116943|8181072.6900|
28891|8181051.5400|
47049|8180955.0000|
158827|8180470.9000|
92620|8179671.5500|
20814|8176953.5400|
179323|8176795.5500|
193453|8174343.9400|
56888|8173342.0000|
28087|8169876.3000|
164254|8169632.3500|
57661|8168848.1600|
7363|8167538.0500|
164499|8167512.0800|
197557|8165940.4500|
5495|8164805.2200|
966|8163824.7900|
98435|8161771.4500|
127227|8161344.9200|
194100|8160978.7800|
40134|8160358.0800|
107341|8159952.0500|
6790|8158792.6600|
43851|8157101.4000|
51295|8156419.2000|
69512|8151537.0000|
164274|8149869.9300|
130854|8145338.8500|
186865|8143586.8200|
176629|8141411.2000|
193739|8141377.7700|
6810|8139822.6000|
27732|8136724.9600|
50616|8134089.8200|
123908|8128920.5400|
140994|8128470.8200|
99039|8128290.7800|
62735|8124940.5000|
47829|8122796.5000|
192635|8122687.5700|
192429|8119268.0000|
145812|8119165.6300|
42896|8118529.8000|
146877|8118266.1600|
60882|8116095.0400|
18254|8114783.0400|
165464|8114571.8000|
57936|8111927.2500|
52226|8110723.3200|
128571|8106788.8000|
100308|8105837.0400|
8872|8102395.6200|
58867|8102033.1900|
145153|8100222.8400|
172088|8098138.2000|
59398|8095845.4500|
89395|8093576.1000|
171961|8093538.0000|
88736|8090762.1600|
174053|8090350.1100|
102237|8089103.2200|
43041|8086537.9000|
110219|8085296.9000|
126738|8084199.2000|
44787|8083628.4000|
31277|8083580.7600|
93595|8082188.8000|
189040|8080257.2100|
59851|8079024.2400|
175100|8077904.0100|
43429|8076729.9600|
154199|8074940.7600|
60963|8073894.4000|
8768|8072760.9600|
66095|8071421.7000|
111552|8068184.4800|
24563|8067500.4000|
16167|8067495.2400|
12662|8067248.8500|
94540|8063727.1600|
23308|8063463.1800|
27390|8062823.2500|
130660|8062787.4800|
8608|8062411.1600|
181552|8062008.3000|
199319|8060248.5600|
55475|8058850.9200|
142711|8057926.5800|
103499|8056978.0000|
105943|8056698.7500|
8432|8053052.1600|
149392|8049675.6900|
101248|8048855.4900|
140962|8047260.7000|
87101|8046651.8300|
133107|8046476.7300|
45126|8045924.4000|
87508|8042966.3900|
124711|8042722.7200|
173169|8042224.4100|
175161|8041331.9800|
167787|8040075.7800|
3242|8038855.5300|
114789|8038628.3500|
43833|8038545.8300|
141198|8035110.7200|
137248|8034109.3500|
96673|8033491.2000|
32180|8032380.7200|
166493|8031902.4000|
66959|8031839.4000|
85628|8029693.4400|
110971|8029469.7000|
130395|8027463.9200|
7757|8026840.3700|
178446|8025379.0900|
41295|8024785.5300|
100956|8024179.3000|
131917|8021604.7800|
24224|8020463.5200|
2073|8020009.6400|
121622|8018462.1700|
14357|8016906.3000|
135601|8016209.4400|
58458|8016192.5200|
73036|8015799.0000|
184722|8015680.3100|
151664|8014821.9600|
195090|8012680.2000|
162609|8011241.0000|
83532|8009753.8500|
50166|8007137.8900|
181562|8006805.9600|
175165|8005319.7600|
62500|8005316.2800|
36342|8004333.4000|
128435|8004242.8800|
92516|8003836.8000|
30802|8003710.8800|
107418|8000430.3000|
46620|7999778.3500|
191803|7994734.1500|
106343|7993087.7600|
59362|7990397.4600|
8329|7990052.9000|
75133|7988244.0000|
179023|7986829.6200|
135899|7985726.6400|
5824|7985340.0200|
148579|7984889.5600|
95888|7984735.7200|
9791|7982699.7900|
170437|7982370.7200|
39782|7977858.2400|
20605|7977556.0000|
28682|7976960.0000|
42172|7973399.0000|
56137|7971405.4000|
64729|7970769.7200|
98643|7968603.7300|
153787|7967535.5800|
8932|7967222.1900|
20134|7965713.2800|
197635|7963507.5800|
80408|7963312.1700|
37728|7961875.6800|
26624|7961772.3100|
44736|7961144.1000|
29763|7960605.0300|
36147|7959463.6800|
146040|7957587.6600|
115469|7957485.1400|
142276|7956790.6300|
181280|7954037.3500|
115096|7953047.5500|
109650|7952258.7300|
93862|7951992.2400|
158325|7950728.3000|
55952|7950387.0600|
122397|7947106.2700|
28114|7946945.7200|
11966|7945197.4800|
47814|7944083.0000|
85096|7943691.0600|
51657|7943593.7700|
196680|7943578.8900|
13141|7942730.3400|
193327|7941036.2500|
152612|7940663.7100|
139680|7939242.3600|
31134|7938318.3000|
45636|7937240.8500|
56694|7936015.9500|
8114|7933921.8800|
71518|7932261.6900|
72922|7930400.6400|
146699|7929167.4000|
92387|7928972.6700|
186289|7928786.1900|
95952|7927972.7800|
196514|7927180.7000|
4403|7925729.0400|
2267|7925649.3700|
45924|7925047.6800|
11493|7916722.2300|
104478|7916253.6000|
166794|7913842.0000|
161995|7910874.2700|
23538|7909752.0600|
41093|7909579.9200|
112073|7908617.5700|
92814|7908262.5000|
88919|7907992.5000|
79753|7907933.8800|
108765|7905338.9800|
146530|7905336.6000|
71475|7903367.5800|
36289|7901946.5000|
61739|7900794.0000|
52338|7898638.0800|
194299|7898421.2400|
105235|7897829.9400|
77207|7897752.7200|
96712|7897575.2700|
10157|7897046.2500|
171154|7896814.5000|
79373|7896186.0000|
113808|7893353.8800|
27901|7892952.0000|
128820|7892882.7200|
25891|7890511.2000|
122819|7888881.0200|
154731|7888301.3300|
101674|7879324.6000|
51968|7879102.2100|
72073|7877736.1100|
5182|7874521.7300|
